id_cardiologique,annee,patho_niv1,patho_niv2,patho_niv3,top,region,dept,ntop,npop,prevalence,libelle_classe_age,libelle_sexe
806,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,34,0,33210,,de 5 a  9 ans,femmes
807,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,46,0,3710,,de 5 a  9 ans,femmes
808,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,48,0,1740,,de 5 a  9 ans,femmes
809,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,81,0,10160,,de 5 a  9 ans,femmes
810,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,3,0,7900,,de 5 a  9 ans,femmes
811,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,42,0,22360,,de 5 a  9 ans,femmes
812,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,7,0,8550,,de 5 a  9 ans,femmes
813,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,999,20,144550,0.014,de 5 a  9 ans,femmes
814,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,1,971,0,20910,,de 5 a  9 ans,tous sexes
815,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,2,972,0,18220,,de 5 a  9 ans,tous sexes
816,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,2,999,0,18220,,de 5 a  9 ans,tous sexes
817,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,4,999,0,70190,,de 5 a  9 ans,tous sexes
818,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,6,976,0,12270,,de 5 a  9 ans,tous sexes
819,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,95,30,95050,0.032,de 5 a  9 ans,tous sexes
820,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,24,45,0,41320,,de 5 a  9 ans,tous sexes
821,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,21,0,28070,,de 5 a  9 ans,tous sexes
822,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,39,0,13680,,de 5 a  9 ans,tous sexes
823,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,71,0,28230,,de 5 a  9 ans,tous sexes
824,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,999,20,149390,0.011,de 5 a  9 ans,tous sexes
825,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,2,0,31420,,de 5 a  9 ans,tous sexes
826,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,999,80,374400,0.02,de 5 a  9 ans,tous sexes
827,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,68,0,42860,,de 5 a  9 ans,tous sexes
828,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,88,0,18120,,de 5 a  9 ans,tous sexes
829,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,52,44,10,89570,0.013,de 5 a  9 ans,tous sexes
830,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,52,53,0,17660,,de 5 a  9 ans,tous sexes
831,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,52,999,40,227650,0.016,de 5 a  9 ans,tous sexes
832,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,53,29,0,47350,,de 5 a  9 ans,tous sexes
833,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,53,35,10,65600,0.02,de 5 a  9 ans,tous sexes
834,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,24,0,18410,,de 5 a  9 ans,tous sexes
835,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,33,10,93530,0.013,de 5 a  9 ans,tous sexes
836,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,47,0,17450,,de 5 a  9 ans,tous sexes
837,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,87,0,18360,,de 5 a  9 ans,tous sexes
838,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,46,0,7490,,de 5 a  9 ans,tous sexes
839,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,66,0,26080,,de 5 a  9 ans,tous sexes
840,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,82,0,15250,,de 5 a  9 ans,tous sexes
841,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,9,0,7360,,de 5 a  9 ans,tous sexes
842,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,42,0,46050,,de 5 a  9 ans,tous sexes
843,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,63,0,34820,,de 5 a  9 ans,tous sexes
844,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,69,20,122540,0.019,de 5 a  9 ans,tous sexes
845,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,73,0,24280,,de 5 a  9 ans,tous sexes
846,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,13,20,128050,0.016,de 5 a  9 ans,tous sexes
847,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,4,0,8360,,de 5 a  9 ans,tous sexes
848,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,5,0,7230,,de 5 a  9 ans,tous sexes
849,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,83,0,58440,,de 5 a  9 ans,tous sexes
850,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,999,50,296350,0.016,de 5 a  9 ans,tous sexes
851,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,94,,0,6920,,de 5 a  9 ans,tous sexes
852,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,94,,0,7690,,de 5 a  9 ans,tous sexes
853,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,99,999,670,3935480,0.017,de 5 a  9 ans,tous sexes
854,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,2,972,0,10390,,de 10 a  14 ans,hommes
855,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,3,999,0,9550,,de 10 a  14 ans,hommes
856,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,4,999,0,37320,,de 10 a  14 ans,hommes
857,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,999,70,399610,0.016,de 10 a  14 ans,hommes
858,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,24,18,0,8510,,de 10 a  14 ans,hommes
859,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,24,36,0,5590,,de 10 a  14 ans,hommes
860,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,24,37,0,18660,,de 10 a  14 ans,hommes
861,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,24,41,0,9810,,de 10 a  14 ans,hommes
862,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,21,0,15120,,de 10 a  14 ans,hommes
863,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,25,0,17660,,de 10 a  14 ans,hommes
864,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,71,0,15630,,de 10 a  14 ans,hommes
865,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,28,27,0,20430,,de 10 a  14 ans,hommes
866,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,2,0,17350,,de 10 a  14 ans,hommes
867,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,59,10,86590,0.013,de 10 a  14 ans,hommes
868,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,80,0,17510,,de 10 a  14 ans,hommes
869,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,999,30,199840,0.014,de 10 a  14 ans,hommes
870,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,10,0,9570,,de 10 a  14 ans,hommes
871,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,52,0,4600,,de 10 a  14 ans,hommes
872,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,55,0,5100,,de 10 a  14 ans,hommes
873,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,68,0,23430,,de 10 a  14 ans,hommes
874,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,8,0,8190,,de 10 a  14 ans,hommes
875,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,999,20,159160,0.013,de 10 a  14 ans,hommes
876,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,52,72,0,17840,,de 10 a  14 ans,hommes
877,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,53,22,0,17980,,de 10 a  14 ans,hommes
878,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,16,0,9690,,de 10 a  14 ans,hommes
879,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,17,0,18160,,de 10 a  14 ans,hommes
880,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,19,0,6320,,de 10 a  14 ans,hommes
881,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,23,0,2600,,de 10 a  14 ans,hommes
882,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,24,0,10640,,de 10 a  14 ans,hommes
883,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,33,0,50300,,de 10 a  14 ans,hommes
884,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,30,0,23830,,de 10 a  14 ans,hommes
885,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,9,0,4220,,de 10 a  14 ans,hommes
886,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,1,0,21970,,de 10 a  14 ans,hommes
887,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,38,0,43310,,de 10 a  14 ans,hommes
888,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,43,0,6650,,de 10 a  14 ans,hommes
889,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,69,0,62060,,de 10 a  14 ans,hommes
890,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,7,0,9850,,de 10 a  14 ans,hommes
891,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,999,30,256060,0.011,de 10 a  14 ans,hommes
892,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,5,0,3960,,de 10 a  14 ans,hommes
893,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,6,0,31150,,de 10 a  14 ans,hommes
894,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,99,999,270,2106100,0.013,de 10 a  14 ans,hommes
895,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,1,971,0,11470,,de 10 a  14 ans,femmes
896,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,2,999,0,10090,,de 10 a  14 ans,femmes
897,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,4,974,0,35560,,de 10 a  14 ans,femmes
898,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,75,0,47620,,de 10 a  14 ans,femmes
899,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,77,0,49730,,de 10 a  14 ans,femmes
900,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,78,0,49770,,de 10 a  14 ans,femmes
901,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,91,10,44930,0.027,de 10 a  14 ans,femmes
902,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,93,10,56280,0.023,de 10 a  14 ans,femmes
903,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,95,10,45230,0.024,de 10 a  14 ans,femmes
904,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,58,0,4800,,de 10 a  14 ans,femmes
905,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,28,14,0,20320,,de 10 a  14 ans,femmes
906,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,28,76,0,38010,,de 10 a  14 ans,femmes
907,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,60,0,27540,,de 10 a  14 ans,femmes
908,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,999,20,190990,0.009,de 10 a  14 ans,femmes
909,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,55,0,4960,,de 10 a  14 ans,femmes
910,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,88,0,9900,,de 10 a  14 ans,femmes
911,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,52,72,0,17300,,de 10 a  14 ans,femmes
912,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,52,85,0,21240,,de 10 a  14 ans,femmes
913,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,52,999,10,120540,0.009,de 10 a  14 ans,femmes
914,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,53,22,0,17490,,de 10 a  14 ans,femmes
915,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,53,35,0,34460,,de 10 a  14 ans,femmes
916,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,53,56,0,22040,,de 10 a  14 ans,femmes
917,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,16,0,9100,,de 10 a  14 ans,femmes
918,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,19,0,6130,,de 10 a  14 ans,femmes
919,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,40,0,11890,,de 10 a  14 ans,femmes
920,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,87,0,9550,,de 10 a  14 ans,femmes
921,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,999,20,166170,0.01,de 10 a  14 ans,femmes
922,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,12,0,7230,,de 10 a  14 ans,femmes
923,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,31,0,41170,,de 10 a  14 ans,femmes
924,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,66,0,13830,,de 10 a  14 ans,femmes
925,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,3,0,8570,,de 10 a  14 ans,femmes
926,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,42,0,23300,,de 10 a  14 ans,femmes
927,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,69,0,59120,,de 10 a  14 ans,femmes
928,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,74,0,25120,,de 10 a  14 ans,femmes
929,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,13,0,63130,,de 10 a  14 ans,femmes
930,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,5,0,3760,,de 10 a  14 ans,femmes
931,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,83,0,30090,,de 10 a  14 ans,femmes
932,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,93,84,0,17790,,de 10 a  14 ans,femmes
933,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,99,999,230,2016010,0.011,de 10 a  14 ans,femmes
934,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,1,999,0,23310,,de 10 a  14 ans,tous sexes
935,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,3,999,0,19050,,de 10 a  14 ans,tous sexes
936,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,6,976,0,11010,,de 10 a  14 ans,tous sexes
937,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,75,20,96350,0.016,de 10 a  14 ans,tous sexes
938,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,11,94,0,87190,,de 10 a  14 ans,tous sexes
939,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,24,36,0,10950,,de 10 a  14 ans,tous sexes
940,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,24,37,0,36400,,de 10 a  14 ans,tous sexes
941,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,25,0,34510,,de 10 a  14 ans,tous sexes
942,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,71,0,30520,,de 10 a  14 ans,tous sexes
943,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,27,89,0,19260,,de 10 a  14 ans,tous sexes
944,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,28,27,0,40070,,de 10 a  14 ans,tous sexes
945,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,28,50,0,27680,,de 10 a  14 ans,tous sexes
946,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,28,76,0,77610,,de 10 a  14 ans,tous sexes
947,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,80,0,34120,,de 10 a  14 ans,tous sexes
948,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,32,999,50,390830,0.012,de 10 a  14 ans,tous sexes
949,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,51,0,33850,,de 10 a  14 ans,tous sexes
950,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,55,0,10060,,de 10 a  14 ans,tous sexes
951,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,68,0,45390,,de 10 a  14 ans,tous sexes
952,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,44,88,0,20420,,de 10 a  14 ans,tous sexes
953,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,52,44,10,94050,0.014,de 10 a  14 ans,tous sexes
954,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,52,49,0,53900,,de 10 a  14 ans,tous sexes
955,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,53,999,20,203620,0.008,de 10 a  14 ans,tous sexes
956,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,16,0,18790,,de 10 a  14 ans,tous sexes
957,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,24,0,20870,,de 10 a  14 ans,tous sexes
958,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,40,0,24480,,de 10 a  14 ans,tous sexes
959,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,47,0,18830,,de 10 a  14 ans,tous sexes
960,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,64,0,37570,,de 10 a  14 ans,tous sexes
961,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,75,999,30,339840,0.009,de 10 a  14 ans,tous sexes
962,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,30,0,46760,,de 10 a  14 ans,tous sexes
963,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,31,0,84140,,de 10 a  14 ans,tous sexes
964,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,66,0,28300,,de 10 a  14 ans,tous sexes
965,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,76,81,0,22850,,de 10 a  14 ans,tous sexes
966,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,1,0,42740,,de 10 a  14 ans,tous sexes
967,2021,Maladies cardioneurovasculaires,Insuffisance cardiaque,Insuffisance cardiaque chronique,MCV_ICA_CHR,84,3,0,17410,,de 10 a  14 ans,tous sexes
